date,type,buy_price,sell_price,crawl_time,source,group_name
2009-08-01,DOJI HN,21130000.0,21190000.0,2009-08-01 00:00:00,24h.com.vn,commodity
2009-08-02,DOJI HN,21130000.0,21190000.0,2009-08-02 00:00:00,24h.com.vn,commodity
2009-08-03,DOJI HN,21130000.0,21190000.0,2009-08-03 00:00:00,24h.com.vn,commodity
2009-08-04,DOJI HN,21130000.0,21190000.0,2009-08-04 00:00:00,24h.com.vn,commodity
2009-08-05,DOJI HN,21130000.0,21190000.0,2009-08-05 00:00:00,24h.com.vn,commodity
2009-08-06,DOJI HN,21130000.0,21190000.0,2009-08-06 00:00:00,24h.com.vn,commodity
2009-08-07,DOJI HN,21130000.0,21190000.0,2009-08-07 00:00:00,24h.com.vn,commodity
2009-08-08,DOJI HN,21130000.0,21190000.0,2009-08-08 00:00:00,24h.com.vn,commodity
2009-08-09,DOJI HN,21130000.0,21190000.0,2009-08-09 00:00:00,24h.com.vn,commodity
2009-08-10,DOJI HN,21130000.0,21190000.0,2009-08-10 00:00:00,24h.com.vn,commodity
2009-08-11,DOJI HN,21130000.0,21190000.0,2009-08-11 00:00:00,24h.com.vn,commodity
2009-08-12,DOJI HN,21130000.0,21190000.0,2009-08-12 00:00:00,24h.com.vn,commodity
2009-08-13,DOJI HN,21130000.0,21190000.0,2009-08-13 00:00:00,24h.com.vn,commodity
2009-08-14,DOJI HN,21130000.0,21190000.0,2009-08-14 00:00:00,24h.com.vn,commodity
2009-08-15,DOJI HN,21130000.0,21190000.0,2009-08-15 00:00:00,24h.com.vn,commodity
2009-08-16,DOJI HN,21130000.0,21190000.0,2009-08-16 00:00:00,24h.com.vn,commodity
2009-08-17,DOJI HN,21130000.0,21190000.0,2009-08-17 00:00:00,24h.com.vn,commodity
2009-08-18,DOJI HN,21130000.0,21190000.0,2009-08-18 00:00:00,24h.com.vn,commodity
2009-08-19,DOJI HN,21130000.0,21190000.0,2009-08-19 00:00:00,24h.com.vn,commodity
2009-08-20,DOJI HN,21130000.0,21190000.0,2009-08-20 00:00:00,24h.com.vn,commodity
2009-08-21,DOJI HN,21130000.0,21190000.0,2009-08-21 00:00:00,24h.com.vn,commodity
2009-08-22,DOJI HN,21130000.0,21190000.0,2009-08-22 00:00:00,24h.com.vn,commodity
2009-08-23,DOJI HN,21130000.0,21190000.0,2009-08-23 00:00:00,24h.com.vn,commodity
2009-08-24,DOJI HN,21130000.0,21190000.0,2009-08-24 00:00:00,24h.com.vn,commodity
2009-08-25,DOJI HN,21130000.0,21190000.0,2009-08-25 00:00:00,24h.com.vn,commodity
2009-08-26,DOJI HN,21130000.0,21190000.0,2009-08-26 00:00:00,24h.com.vn,commodity
2009-09-21,DOJI HN,22090000.0,22140000.0,2009-09-21 00:00:00,24h.com.vn,commodity
2009-09-22,DOJI HN,22220000.0,22280000.0,2009-09-22 00:00:00,24h.com.vn,commodity
2009-09-23,DOJI HN,22270000.0,22320000.0,2009-09-23 00:00:00,24h.com.vn,commodity
2009-09-24,DOJI HN,22230000.0,22280000.0,2009-09-24 00:00:00,24h.com.vn,commodity
2009-09-25,DOJI HN,22070000.0,22130000.0,2009-09-25 00:00:00,24h.com.vn,commodity
2009-09-26,DOJI HN,22040000.0,22090000.0,2009-09-26 00:00:00,24h.com.vn,commodity
2009-09-27,DOJI HN,22040000.0,22090000.0,2009-09-27 00:00:00,24h.com.vn,commodity
2009-09-28,DOJI HN,22070000.0,22120000.0,2009-09-28 00:00:00,24h.com.vn,commodity
2009-09-29,DOJI HN,22090000.0,22140000.0,2009-09-29 00:00:00,24h.com.vn,commodity
2009-09-30,DOJI HN,22190000.0,22240000.0,2009-09-30 00:00:00,24h.com.vn,commodity
2009-10-01,DOJI HN,22250000.0,22300000.0,2009-10-01 00:00:00,24h.com.vn,commodity
2009-10-02,DOJI HN,22180000.0,22230000.0,2009-10-02 00:00:00,24h.com.vn,commodity
2009-10-03,DOJI HN,22220000.0,22270000.0,2009-10-03 00:00:00,24h.com.vn,commodity
2009-10-04,DOJI HN,22220000.0,22270000.0,2009-10-04 00:00:00,24h.com.vn,commodity
2009-10-05,DOJI HN,22270000.0,22320000.0,2009-10-05 00:00:00,24h.com.vn,commodity
2009-10-06,DOJI HN,22500000.0,22560000.0,2009-10-06 00:00:00,24h.com.vn,commodity
2009-10-07,DOJI HN,22920000.0,22990000.0,2009-10-07 00:00:00,24h.com.vn,commodity
2009-10-08,DOJI HN,23130000.0,23190000.0,2009-10-08 00:00:00,24h.com.vn,commodity
2009-10-09,DOJI HN,23040000.0,23090000.0,2009-10-09 00:00:00,24h.com.vn,commodity
2009-10-10,DOJI HN,23070000.0,23120000.0,2009-10-10 00:00:00,24h.com.vn,commodity
2009-10-11,DOJI HN,23070000.0,23120000.0,2009-10-11 00:00:00,24h.com.vn,commodity
2009-10-12,DOJI HN,23150000.0,23200000.0,2009-10-12 00:00:00,24h.com.vn,commodity
2009-10-13,DOJI HN,23490000.0,23550000.0,2009-10-13 00:00:00,24h.com.vn,commodity
2009-10-14,DOJI HN,23760000.0,23840000.0,2009-10-14 00:00:00,24h.com.vn,commodity
2009-10-15,DOJI HN,23570000.0,23640000.0,2009-10-15 00:00:00,24h.com.vn,commodity
2009-10-16,DOJI HN,23470000.0,23520000.0,2009-10-16 00:00:00,24h.com.vn,commodity
2009-10-17,DOJI HN,23570000.0,23620000.0,2009-10-17 00:00:00,24h.com.vn,commodity
2009-10-18,DOJI HN,23570000.0,23620000.0,2009-10-18 00:00:00,24h.com.vn,commodity
2009-10-19,DOJI HN,23650000.0,23700000.0,2009-10-19 00:00:00,24h.com.vn,commodity
2009-10-20,DOJI HN,23820000.0,23890000.0,2009-10-20 00:00:00,24h.com.vn,commodity
2009-10-21,DOJI HN,23740000.0,23790000.0,2009-10-21 00:00:00,24h.com.vn,commodity
2009-10-22,DOJI HN,23800000.0,23850000.0,2009-10-22 00:00:00,24h.com.vn,commodity
2009-10-23,DOJI HN,23890000.0,23940000.0,2009-10-23 00:00:00,24h.com.vn,commodity
2009-10-24,DOJI HN,23890000.0,23940000.0,2009-10-24 00:00:00,24h.com.vn,commodity
2009-10-25,DOJI HN,23890000.0,23940000.0,2009-10-25 00:00:00,24h.com.vn,commodity
2009-10-26,DOJI HN,23890000.0,23950000.0,2009-10-26 00:00:00,24h.com.vn,commodity
2009-10-27,DOJI HN,23800000.0,23860000.0,2009-10-27 00:00:00,24h.com.vn,commodity
2009-10-28,DOJI HN,23790000.0,23850000.0,2009-10-28 00:00:00,24h.com.vn,commodity
2009-10-29,DOJI HN,23720000.0,23780000.0,2009-10-29 00:00:00,24h.com.vn,commodity
2009-10-30,DOJI HN,23800000.0,23850000.0,2009-10-30 00:00:00,24h.com.vn,commodity
2009-10-31,DOJI HN,23820000.0,23880000.0,2009-10-31 00:00:00,24h.com.vn,commodity
2009-11-01,DOJI HN,23820000.0,23880000.0,2009-11-01 00:00:00,24h.com.vn,commodity
2009-11-02,DOJI HN,23890000.0,23950000.0,2009-11-02 00:00:00,24h.com.vn,commodity
2009-11-03,DOJI HN,24000000.0,24060000.0,2009-11-03 00:00:00,24h.com.vn,commodity
2009-11-04,DOJI HN,24650000.0,24750000.0,2009-11-04 00:00:00,24h.com.vn,commodity
2009-11-05,DOJI HN,24670000.0,24750000.0,2009-11-05 00:00:00,24h.com.vn,commodity
2009-11-06,DOJI HN,25260000.0,25360000.0,2009-11-06 00:00:00,24h.com.vn,commodity
2009-11-07,DOJI HN,25300000.0,25400000.0,2009-11-07 00:00:00,24h.com.vn,commodity
2009-11-08,DOJI HN,25300000.0,25400000.0,2009-11-08 00:00:00,24h.com.vn,commodity
2009-11-09,DOJI HN,26300000.0,26500000.0,2009-11-09 00:00:00,24h.com.vn,commodity
2009-11-10,DOJI HN,26550000.0,26750000.0,2009-11-10 00:00:00,24h.com.vn,commodity
2009-11-11,DOJI HN,26800000.0,27500000.0,2009-11-11 00:00:00,24h.com.vn,commodity
2009-11-12,DOJI HN,25500000.0,26000000.0,2009-11-12 00:00:00,24h.com.vn,commodity
2009-11-13,DOJI HN,25800000.0,26300000.0,2009-11-13 00:00:00,24h.com.vn,commodity
2009-11-14,DOJI HN,26300000.0,26800000.0,2009-11-14 00:00:00,24h.com.vn,commodity
2009-11-15,DOJI HN,26300000.0,26800000.0,2009-11-15 00:00:00,24h.com.vn,commodity
2009-11-16,DOJI HN,26500000.0,26800000.0,2009-11-16 00:00:00,24h.com.vn,commodity
2009-11-17,DOJI HN,26700000.0,26900000.0,2009-11-17 00:00:00,24h.com.vn,commodity
2009-11-18,DOJI HN,26970000.0,27170000.0,2009-11-18 00:00:00,24h.com.vn,commodity
2009-11-19,DOJI HN,26900000.0,27100000.0,2009-11-19 00:00:00,24h.com.vn,commodity
2009-11-20,DOJI HN,27260000.0,27360000.0,2009-11-20 00:00:00,24h.com.vn,commodity
2009-11-21,DOJI HN,27480000.0,27580000.0,2009-11-21 00:00:00,24h.com.vn,commodity
2009-11-22,DOJI HN,27480000.0,27580000.0,2009-11-22 00:00:00,24h.com.vn,commodity
2009-11-23,DOJI HN,28350000.0,28450000.0,2009-11-23 00:00:00,24h.com.vn,commodity
2009-11-24,DOJI HN,28470000.0,28570000.0,2009-11-24 00:00:00,24h.com.vn,commodity
2009-11-25,DOJI HN,28520000.0,28600000.0,2009-11-25 00:00:00,24h.com.vn,commodity
2009-11-26,DOJI HN,28600000.0,28680000.0,2009-11-26 00:00:00,24h.com.vn,commodity
2009-11-27,DOJI HN,27900000.0,28200000.0,2009-11-27 00:00:00,24h.com.vn,commodity
2009-11-28,DOJI HN,28150000.0,28250000.0,2009-11-28 00:00:00,24h.com.vn,commodity
2009-11-29,DOJI HN,28150000.0,28250000.0,2009-11-29 00:00:00,24h.com.vn,commodity
2009-11-30,DOJI HN,27900000.0,28000000.0,2009-11-30 00:00:00,24h.com.vn,commodity
2009-12-01,DOJI HN,28350000.0,28420000.0,2009-12-01 00:00:00,24h.com.vn,commodity
2009-12-02,DOJI HN,28650000.0,28700000.0,2009-12-02 00:00:00,24h.com.vn,commodity
2009-12-03,DOJI HN,28550000.0,28600000.0,2009-12-03 00:00:00,24h.com.vn,commodity
2009-12-04,DOJI HN,28490000.0,28530000.0,2009-12-04 00:00:00,24h.com.vn,commodity
2009-12-05,DOJI HN,28000000.0,28150000.0,2009-12-05 00:00:00,24h.com.vn,commodity
2009-12-06,DOJI HN,28000000.0,28150000.0,2009-12-06 00:00:00,24h.com.vn,commodity
2009-12-07,DOJI HN,27850000.0,27900000.0,2009-12-07 00:00:00,24h.com.vn,commodity
2009-12-08,DOJI HN,28000000.0,28060000.0,2009-12-08 00:00:00,24h.com.vn,commodity
2009-12-09,DOJI HN,27630000.0,27680000.0,2009-12-09 00:00:00,24h.com.vn,commodity
2009-12-10,DOJI HN,27320000.0,27370000.0,2009-12-10 00:00:00,24h.com.vn,commodity
2009-12-11,DOJI HN,27200000.0,27300000.0,2009-12-11 00:00:00,24h.com.vn,commodity
2009-12-12,DOJI HN,26750000.0,26900000.0,2009-12-12 00:00:00,24h.com.vn,commodity
2009-12-13,DOJI HN,26750000.0,26900000.0,2009-12-13 00:00:00,24h.com.vn,commodity
2009-12-14,DOJI HN,26840000.0,26920000.0,2009-12-14 00:00:00,24h.com.vn,commodity
2009-12-15,DOJI HN,26940000.0,27000000.0,2009-12-15 00:00:00,24h.com.vn,commodity
2009-12-16,DOJI HN,27050000.0,27130000.0,2009-12-16 00:00:00,24h.com.vn,commodity
2009-12-17,DOJI HN,27160000.0,27220000.0,2009-12-17 00:00:00,24h.com.vn,commodity
2009-12-18,DOJI HN,26800000.0,26860000.0,2009-12-18 00:00:00,24h.com.vn,commodity
2009-12-19,DOJI HN,27000000.0,27100000.0,2009-12-19 00:00:00,24h.com.vn,commodity
2009-12-20,DOJI HN,27000000.0,27100000.0,2009-12-20 00:00:00,24h.com.vn,commodity
2009-12-21,DOJI HN,26950000.0,27020000.0,2009-12-21 00:00:00,24h.com.vn,commodity
2009-12-22,DOJI HN,26610000.0,26680000.0,2009-12-22 00:00:00,24h.com.vn,commodity
2009-12-23,DOJI HN,26150000.0,26230000.0,2009-12-23 00:00:00,24h.com.vn,commodity
2009-12-24,DOJI HN,26430000.0,26500000.0,2009-12-24 00:00:00,24h.com.vn,commodity
2009-12-25,DOJI HN,26480000.0,26560000.0,2009-12-25 00:00:00,24h.com.vn,commodity
2009-12-26,DOJI HN,26550000.0,26600000.0,2009-12-26 00:00:00,24h.com.vn,commodity
2009-12-27,DOJI HN,26550000.0,26600000.0,2009-12-27 00:00:00,24h.com.vn,commodity
2009-12-28,DOJI HN,26800000.0,26880000.0,2009-12-28 00:00:00,24h.com.vn,commodity
2009-12-29,DOJI HN,26600000.0,26650000.0,2009-12-29 00:00:00,24h.com.vn,commodity
2009-12-30,DOJI HN,26410000.0,26480000.0,2009-12-30 00:00:00,24h.com.vn,commodity
2009-12-31,DOJI HN,26540000.0,26740000.0,2009-12-31 00:00:00,24h.com.vn,commodity
2010-01-01,DOJI HN,26540000.0,26740000.0,2010-01-01 00:00:00,24h.com.vn,commodity
2010-01-02,DOJI HN,26620000.0,26700000.0,2010-01-02 00:00:00,24h.com.vn,commodity
2010-01-03,DOJI HN,26620000.0,26700000.0,2010-01-03 00:00:00,24h.com.vn,commodity
2010-01-04,DOJI HN,26690000.0,26760000.0,2010-01-04 00:00:00,24h.com.vn,commodity
2010-01-05,DOJI HN,26880000.0,26960000.0,2010-01-05 00:00:00,24h.com.vn,commodity
2010-01-06,DOJI HN,26810000.0,26880000.0,2010-01-06 00:00:00,24h.com.vn,commodity
2010-01-07,DOJI HN,26910000.0,26980000.0,2010-01-07 00:00:00,24h.com.vn,commodity
2010-01-08,DOJI HN,26760000.0,26830000.0,2010-01-08 00:00:00,24h.com.vn,commodity
2010-01-09,DOJI HN,26850000.0,26930000.0,2010-01-09 00:00:00,24h.com.vn,commodity
2010-01-10,DOJI HN,26850000.0,26930000.0,2010-01-10 00:00:00,24h.com.vn,commodity
2010-01-11,DOJI HN,27120000.0,27180000.0,2010-01-11 00:00:00,24h.com.vn,commodity
2010-01-12,DOJI HN,27140000.0,27190000.0,2010-01-12 00:00:00,24h.com.vn,commodity
2010-01-13,DOJI HN,26870000.0,26930000.0,2010-01-13 00:00:00,24h.com.vn,commodity
2010-01-14,DOJI HN,26870000.0,26930000.0,2010-01-14 00:00:00,24h.com.vn,commodity
2010-01-15,DOJI HN,26820000.0,26880000.0,2010-01-15 00:00:00,24h.com.vn,commodity
2010-01-16,DOJI HN,26780000.0,26840000.0,2010-01-16 00:00:00,24h.com.vn,commodity
2010-01-17,DOJI HN,26780000.0,26840000.0,2010-01-17 00:00:00,24h.com.vn,commodity
2010-01-18,DOJI HN,26800000.0,26860000.0,2010-01-18 00:00:00,24h.com.vn,commodity
2010-01-19,DOJI HN,26810000.0,26870000.0,2010-01-19 00:00:00,24h.com.vn,commodity
2010-01-20,DOJI HN,26760000.0,26820000.0,2010-01-20 00:00:00,24h.com.vn,commodity
2010-01-21,DOJI HN,26540000.0,26600000.0,2010-01-21 00:00:00,24h.com.vn,commodity
2010-01-22,DOJI HN,26330000.0,26380000.0,2010-01-22 00:00:00,24h.com.vn,commodity
2010-01-23,DOJI HN,26360000.0,26420000.0,2010-01-23 00:00:00,24h.com.vn,commodity
2010-01-24,DOJI HN,26360000.0,26420000.0,2010-01-24 00:00:00,24h.com.vn,commodity
2010-01-25,DOJI HN,26450000.0,26500000.0,2010-01-25 00:00:00,24h.com.vn,commodity
2010-01-26,DOJI HN,26400000.0,26450000.0,2010-01-26 00:00:00,24h.com.vn,commodity
2010-01-27,DOJI HN,26390000.0,26440000.0,2010-01-27 00:00:00,24h.com.vn,commodity
2010-01-28,DOJI HN,26440000.0,26500000.0,2010-01-28 00:00:00,24h.com.vn,commodity
2010-01-29,DOJI HN,26380000.0,26430000.0,2010-01-29 00:00:00,24h.com.vn,commodity
2010-01-30,DOJI HN,26370000.0,26420000.0,2010-01-30 00:00:00,24h.com.vn,commodity
2010-01-31,DOJI HN,26370000.0,26420000.0,2010-01-31 00:00:00,24h.com.vn,commodity
2010-02-01,DOJI HN,26320000.0,26380000.0,2010-02-01 00:00:00,24h.com.vn,commodity
2010-02-02,DOJI HN,26390000.0,26450000.0,2010-02-02 00:00:00,24h.com.vn,commodity
2010-02-03,DOJI HN,26480000.0,26540000.0,2010-02-03 00:00:00,24h.com.vn,commodity
2010-02-04,DOJI HN,26370000.0,26430000.0,2010-02-04 00:00:00,24h.com.vn,commodity
2010-02-05,DOJI HN,24900000.0,25000000.0,2010-02-05 00:00:00,24h.com.vn,commodity
2010-02-06,DOJI HN,25200000.0,25300000.0,2010-02-06 00:00:00,24h.com.vn,commodity
2010-02-07,DOJI HN,25200000.0,25300000.0,2010-02-07 00:00:00,24h.com.vn,commodity
2010-02-08,DOJI HN,25080000.0,25180000.0,2010-02-08 00:00:00,24h.com.vn,commodity
2010-02-09,DOJI HN,25160000.0,25260000.0,2010-02-09 00:00:00,24h.com.vn,commodity
2010-02-10,DOJI HN,25660000.0,25760000.0,2010-02-10 00:00:00,24h.com.vn,commodity
2010-02-11,DOJI HN,26150000.0,26250000.0,2010-02-11 00:00:00,24h.com.vn,commodity
2010-02-12,DOJI HN,26320000.0,26420000.0,2010-02-12 00:00:00,24h.com.vn,commodity
2010-02-13,DOJI HN,26320000.0,26420000.0,2010-02-13 00:00:00,24h.com.vn,commodity
2010-02-14,DOJI HN,26320000.0,26420000.0,2010-02-14 00:00:00,24h.com.vn,commodity
2010-02-15,DOJI HN,26320000.0,26420000.0,2010-02-15 00:00:00,24h.com.vn,commodity
2010-02-16,DOJI HN,26320000.0,26420000.0,2010-02-16 00:00:00,24h.com.vn,commodity
2010-02-17,DOJI HN,26320000.0,26420000.0,2010-02-17 00:00:00,24h.com.vn,commodity
2010-02-18,DOJI HN,26550000.0,26650000.0,2010-02-18 00:00:00,24h.com.vn,commodity
2010-02-19,DOJI HN,26500000.0,26600000.0,2010-02-19 00:00:00,24h.com.vn,commodity
2010-02-20,DOJI HN,26650000.0,26750000.0,2010-02-20 00:00:00,24h.com.vn,commodity
2010-02-21,DOJI HN,26650000.0,26750000.0,2010-02-21 00:00:00,24h.com.vn,commodity
2010-02-22,DOJI HN,26600000.0,26680000.0,2010-02-22 00:00:00,24h.com.vn,commodity
2010-02-23,DOJI HN,26550000.0,26620000.0,2010-02-23 00:00:00,24h.com.vn,commodity
2010-02-24,DOJI HN,26380000.0,26450000.0,2010-02-24 00:00:00,24h.com.vn,commodity
2010-02-25,DOJI HN,26260000.0,26320000.0,2010-02-25 00:00:00,24h.com.vn,commodity
2010-02-26,DOJI HN,26410000.0,26470000.0,2010-02-26 00:00:00,24h.com.vn,commodity
2010-02-27,DOJI HN,26540000.0,26600000.0,2010-02-27 00:00:00,24h.com.vn,commodity
2010-02-28,DOJI HN,26540000.0,26600000.0,2010-02-28 00:00:00,24h.com.vn,commodity
2010-03-01,DOJI HN,26550000.0,26610000.0,2010-03-01 00:00:00,24h.com.vn,commodity
2010-03-02,DOJI HN,26520000.0,26580000.0,2010-03-02 00:00:00,24h.com.vn,commodity
2010-03-03,DOJI HN,26640000.0,26690000.0,2010-03-03 00:00:00,24h.com.vn,commodity
2010-03-04,DOJI HN,26700000.0,26760000.0,2010-03-04 00:00:00,24h.com.vn,commodity
2010-03-05,DOJI HN,26720000.0,26780000.0,2010-03-05 00:00:00,24h.com.vn,commodity
2010-03-06,DOJI HN,26720000.0,26780000.0,2010-03-06 00:00:00,24h.com.vn,commodity
2010-03-07,DOJI HN,26720000.0,26780000.0,2010-03-07 00:00:00,24h.com.vn,commodity
2010-03-08,DOJI HN,26770000.0,26820000.0,2010-03-08 00:00:00,24h.com.vn,commodity
2010-03-09,DOJI HN,26640000.0,26690000.0,2010-03-09 00:00:00,24h.com.vn,commodity
2010-03-10,DOJI HN,26620000.0,26670000.0,2010-03-10 00:00:00,24h.com.vn,commodity
2010-03-11,DOJI HN,26370000.0,26430000.0,2010-03-11 00:00:00,24h.com.vn,commodity
2010-03-12,DOJI HN,26500000.0,26570000.0,2010-03-12 00:00:00,24h.com.vn,commodity
2010-03-13,DOJI HN,26370000.0,26450000.0,2010-03-13 00:00:00,24h.com.vn,commodity
2010-03-14,DOJI HN,26370000.0,26450000.0,2010-03-14 00:00:00,24h.com.vn,commodity
2010-03-15,DOJI HN,26390000.0,26450000.0,2010-03-15 00:00:00,24h.com.vn,commodity
2010-03-16,DOJI HN,26430000.0,26490000.0,2010-03-16 00:00:00,24h.com.vn,commodity
2010-03-17,DOJI HN,26570000.0,26630000.0,2010-03-17 00:00:00,24h.com.vn,commodity
2010-03-18,DOJI HN,26450000.0,26510000.0,2010-03-18 00:00:00,24h.com.vn,commodity
2010-03-19,DOJI HN,26460000.0,26510000.0,2010-03-19 00:00:00,24h.com.vn,commodity
2010-03-20,DOJI HN,26340000.0,26400000.0,2010-03-20 00:00:00,24h.com.vn,commodity
2010-03-21,DOJI HN,26340000.0,26400000.0,2010-03-21 00:00:00,24h.com.vn,commodity
2010-03-22,DOJI HN,26340000.0,26400000.0,2010-03-22 00:00:00,24h.com.vn,commodity
2010-03-23,DOJI HN,26260000.0,26320000.0,2010-03-23 00:00:00,24h.com.vn,commodity
2010-03-24,DOJI HN,26050000.0,26100000.0,2010-03-24 00:00:00,24h.com.vn,commodity
2010-03-25,DOJI HN,25900000.0,25960000.0,2010-03-25 00:00:00,24h.com.vn,commodity
2010-03-26,DOJI HN,26100000.0,26170000.0,2010-03-26 00:00:00,24h.com.vn,commodity
2010-03-27,DOJI HN,26240000.0,26300000.0,2010-03-27 00:00:00,24h.com.vn,commodity
2010-03-28,DOJI HN,26240000.0,26300000.0,2010-03-28 00:00:00,24h.com.vn,commodity
2010-03-29,DOJI HN,26200000.0,26250000.0,2010-03-29 00:00:00,24h.com.vn,commodity
2010-03-30,DOJI HN,26190000.0,26240000.0,2010-03-30 00:00:00,24h.com.vn,commodity
2010-03-31,DOJI HN,26080000.0,26130000.0,2010-03-31 00:00:00,24h.com.vn,commodity
2010-04-01,DOJI HN,26070000.0,26130000.0,2010-04-01 00:00:00,24h.com.vn,commodity
2010-04-02,DOJI HN,26100000.0,26150000.0,2010-04-02 00:00:00,24h.com.vn,commodity
2010-04-03,DOJI HN,26100000.0,26160000.0,2010-04-03 00:00:00,24h.com.vn,commodity
2010-04-04,DOJI HN,26100000.0,26160000.0,2010-04-04 00:00:00,24h.com.vn,commodity
2010-04-05,DOJI HN,26120000.0,26170000.0,2010-04-05 00:00:00,24h.com.vn,commodity
2010-04-06,DOJI HN,26030000.0,26090000.0,2010-04-06 00:00:00,24h.com.vn,commodity
2010-04-07,DOJI HN,26090000.0,26150000.0,2010-04-07 00:00:00,24h.com.vn,commodity
2010-04-08,DOJI HN,26300000.0,26360000.0,2010-04-08 00:00:00,24h.com.vn,commodity
2010-04-09,DOJI HN,26470000.0,26530000.0,2010-04-09 00:00:00,24h.com.vn,commodity
2010-04-10,DOJI HN,26510000.0,26570000.0,2010-04-10 00:00:00,24h.com.vn,commodity
2010-04-11,DOJI HN,26510000.0,26570000.0,2010-04-11 00:00:00,24h.com.vn,commodity
2010-04-12,DOJI HN,26600000.0,26670000.0,2010-04-12 00:00:00,24h.com.vn,commodity
2010-04-13,DOJI HN,26350000.0,26420000.0,2010-04-13 00:00:00,24h.com.vn,commodity
2010-04-14,DOJI HN,26430000.0,26490000.0,2010-04-14 00:00:00,24h.com.vn,commodity
2010-04-15,DOJI HN,26410000.0,26470000.0,2010-04-15 00:00:00,24h.com.vn,commodity
2010-04-16,DOJI HN,26420000.0,26480000.0,2010-04-16 00:00:00,24h.com.vn,commodity
2010-04-17,DOJI HN,26270000.0,26330000.0,2010-04-17 00:00:00,24h.com.vn,commodity
2010-04-18,DOJI HN,26270000.0,26330000.0,2010-04-18 00:00:00,24h.com.vn,commodity
2010-04-19,DOJI HN,26150000.0,26210000.0,2010-04-19 00:00:00,24h.com.vn,commodity
2010-04-20,DOJI HN,26270000.0,26330000.0,2010-04-20 00:00:00,24h.com.vn,commodity
2010-04-21,DOJI HN,26300000.0,26360000.0,2010-04-21 00:00:00,24h.com.vn,commodity
2010-04-22,DOJI HN,26290000.0,26350000.0,2010-04-22 00:00:00,24h.com.vn,commodity
2010-04-23,DOJI HN,26250000.0,26310000.0,2010-04-23 00:00:00,24h.com.vn,commodity
2010-04-24,DOJI HN,26380000.0,26450000.0,2010-04-24 00:00:00,24h.com.vn,commodity
2010-04-25,DOJI HN,26380000.0,26450000.0,2010-04-25 00:00:00,24h.com.vn,commodity
2010-04-26,DOJI HN,26400000.0,26450000.0,2010-04-26 00:00:00,24h.com.vn,commodity
2010-04-27,DOJI HN,26350000.0,26410000.0,2010-04-27 00:00:00,24h.com.vn,commodity
2010-04-28,DOJI HN,26450000.0,26500000.0,2010-04-28 00:00:00,24h.com.vn,commodity
2010-04-29,DOJI HN,26500000.0,26560000.0,2010-04-29 00:00:00,24h.com.vn,commodity
2010-04-30,DOJI HN,26500000.0,26560000.0,2010-04-30 00:00:00,24h.com.vn,commodity
2010-05-01,DOJI HN,26500000.0,26560000.0,2010-05-01 00:00:00,24h.com.vn,commodity
2010-05-02,DOJI HN,26500000.0,26560000.0,2010-05-02 00:00:00,24h.com.vn,commodity
2010-05-03,DOJI HN,26500000.0,26560000.0,2010-05-03 00:00:00,24h.com.vn,commodity
2010-05-04,DOJI HN,26750000.0,26810000.0,2010-05-04 00:00:00,24h.com.vn,commodity
2010-05-05,DOJI HN,26640000.0,26690000.0,2010-05-05 00:00:00,24h.com.vn,commodity
2010-05-06,DOJI HN,26720000.0,26780000.0,2010-05-06 00:00:00,24h.com.vn,commodity
2010-05-07,DOJI HN,27230000.0,27300000.0,2010-05-07 00:00:00,24h.com.vn,commodity
2010-05-08,DOJI HN,27300000.0,27400000.0,2010-05-08 00:00:00,24h.com.vn,commodity
2010-05-09,DOJI HN,27300000.0,27400000.0,2010-05-09 00:00:00,24h.com.vn,commodity
2010-05-10,DOJI HN,27150000.0,27210000.0,2010-05-10 00:00:00,24h.com.vn,commodity
2010-05-11,DOJI HN,27470000.0,27540000.0,2010-05-11 00:00:00,24h.com.vn,commodity
2010-05-12,DOJI HN,28100000.0,28200000.0,2010-05-12 00:00:00,24h.com.vn,commodity
2010-05-13,DOJI HN,28070000.0,28170000.0,2010-05-13 00:00:00,24h.com.vn,commodity
2010-05-14,DOJI HN,28150000.0,28220000.0,2010-05-14 00:00:00,24h.com.vn,commodity
2010-05-15,DOJI HN,28050000.0,28150000.0,2010-05-15 00:00:00,24h.com.vn,commodity
2010-05-16,DOJI HN,28050000.0,28150000.0,2010-05-16 00:00:00,24h.com.vn,commodity
2010-05-17,DOJI HN,28110000.0,28170000.0,2010-05-17 00:00:00,24h.com.vn,commodity
2010-05-18,DOJI HN,27860000.0,27930000.0,2010-05-18 00:00:00,24h.com.vn,commodity
2010-05-19,DOJI HN,27700000.0,27770000.0,2010-05-19 00:00:00,24h.com.vn,commodity
2010-05-20,DOJI HN,27430000.0,27490000.0,2010-05-20 00:00:00,24h.com.vn,commodity
2010-05-21,DOJI HN,27350000.0,27430000.0,2010-05-21 00:00:00,24h.com.vn,commodity
2010-05-22,DOJI HN,27300000.0,27370000.0,2010-05-22 00:00:00,24h.com.vn,commodity
2010-05-23,DOJI HN,27300000.0,27370000.0,2010-05-23 00:00:00,24h.com.vn,commodity
2010-05-24,DOJI HN,27420000.0,27480000.0,2010-05-24 00:00:00,24h.com.vn,commodity
2010-05-25,DOJI HN,27530000.0,27600000.0,2010-05-25 00:00:00,24h.com.vn,commodity
2010-05-26,DOJI HN,27900000.0,27970000.0,2010-05-26 00:00:00,24h.com.vn,commodity
