date,type,factor,buy_old,sell_old,buy_new,sell_new,day_median
2016-08-20,SJC1c,1000.0,36000.0,37000.0,36000000.0,37000000.0,36680000.0
2016-08-20,SJC99.99,1000.0,36000.0,36000.0,36000000.0,36000000.0,36680000.0
2016-08-20,SJC99.99N,1000.0,36000.0,36000.0,36000000.0,36000000.0,36680000.0
2016-09-03,SJC,1000.0,36000.0,36000.0,36000000.0,36000000.0,36300000.0
2016-09-03,SJC10c,1000.0,36000.0,36000.0,36000000.0,36000000.0,36300000.0
2016-09-03,SJC1c,1000.0,36000.0,36000.0,36000000.0,36000000.0,36300000.0
2016-09-03,SJC99.99,1000.0,35000.0,36000.0,35000000.0,36000000.0,36300000.0
2016-09-03,SJC99.99N,1000.0,35000.0,36000.0,35000000.0,36000000.0,36300000.0
2016-09-10,SJC,1000.0,36000.0,36000.0,36000000.0,36000000.0,36410000.0
2016-09-10,SJC10c,1000.0,36000.0,36000.0,36000000.0,36000000.0,36410000.0
2016-09-10,SJC1c,1000.0,36000.0,36000.0,36000000.0,36000000.0,36410000.0
2016-09-10,SJC99.99,1000.0,35000.0,36000.0,35000000.0,36000000.0,36410000.0
2016-09-10,SJC99.99N,1000.0,36000.0,36000.0,36000000.0,36000000.0,36410000.0
2016-10-08,SJC,1000.0,35000.0,36000.0,35000000.0,36000000.0,35480000.0
2016-10-08,SJC10c,1000.0,35000.0,36000.0,35000000.0,36000000.0,35480000.0
2016-10-08,SJC1c,1000.0,35000.0,36000.0,35000000.0,36000000.0,35480000.0
2016-10-08,SJC99.99,1000.0,34000.0,35000.0,34000000.0,35000000.0,35480000.0
2016-10-08,SJC99.99N,1000.0,34000.0,35000.0,34000000.0,35000000.0,35480000.0
2016-11-05,SJC,1000.0,36000.0,37000.0,36000000.0,37000000.0,36550000.0
2016-11-05,SJC10c,1000.0,36000.0,37000.0,36000000.0,37000000.0,36550000.0
2016-11-05,SJC1c,1000.0,36000.0,37000.0,36000000.0,37000000.0,36550000.0
2016-11-05,SJC99.99,1000.0,35000.0,36000.0,35000000.0,36000000.0,36550000.0
2016-11-05,SJC99.99N,1000.0,35000.0,36000.0,35000000.0,36000000.0,36550000.0
2016-11-12,SJC,1000.0,35000.0,36000.0,35000000.0,36000000.0,36780000.0
2016-11-12,SJC10c,1000.0,35000.0,36000.0,35000000.0,36000000.0,36780000.0
2016-11-12,SJC1c,1000.0,35000.0,36000.0,35000000.0,36000000.0,36780000.0
2016-11-12,SJC99.99,1000.0,34000.0,34000.0,34000000.0,34000000.0,36780000.0
2016-11-12,SJC99.99N,1000.0,34000.0,34000.0,34000000.0,34000000.0,36780000.0
2016-12-04,SJC,1000.0,36000.0,36000.0,36000000.0,36000000.0,35880000.0
2016-12-04,SJC10c,1000.0,36000.0,36000.0,36000000.0,36000000.0,35880000.0
2016-12-04,SJC1c,1000.0,36000.0,36000.0,36000000.0,36000000.0,35880000.0
2016-12-04,SJC99.99,1000.0,33000.0,34000.0,33000000.0,34000000.0,35880000.0
2016-12-04,SJC99.99N,1000.0,34000.0,34000.0,34000000.0,34000000.0,35880000.0
